table_path,column_name,column_id,column_type,row_id,gt_val
USA_CSV0000000000033847__12.csv,THROUGH_LANES,0,num,15951,4
USA_CSV0000000000035902__16.csv,TURNING LANES-LEFT,26,num,49554,4
CAN_CSV0000000000001435.csv,CROPPED,9,cate,22998,moderate
USA_CSV0000000000035902__15.csv,NUMBER CLASS I CURVES,28,num,48064,0
CAN_CSV0000000000002294.csv,GEO,1,cate,435776,"Outside census metropolitan areas and census agglomerations, Alberta"
CAN_CSV0000000000002294.csv,DECIMALS,14,num,29040,0
USA_CSV0000000000033847__12.csv,YEAR_RECORD,18,num,9977,2004
CAN_CSV0000000000015700.csv,Statistics,3,cate,19650,Estimated number of households reporting
USA_CSV0000000000033847__3.csv,SHOULDER_TYPE,21,num,31472,2
CAN_CSV0000000000000691.csv,DECIMALS,12,num,339355,0
USA_CSV0000000000033847__17.csv,TYPE_FACILITY,5,num,9433,2
CAN_CSV0000000000000893.csv,GEO,1,cate,69732,Ontario
USA_CSV0000000000033847__12.csv,TOLL,3,num,48594,0
USA_CSV0000000000037101__16.csv,DONUT_VOLUME_GROUP,7,num,29874,0
UK_CSV0000000000007396__13.csv,Knee Replacement OKS Post-Op Q Predicted,2,num,7345,37.31409048
USA_CSV0000000000033847__14.csv,YEAR_RECORD,18,num,2241,2004
CAN_CSV0000000000006650.csv,Sector,3,cate,68640,Commercial
USA_CSV0000000000033847__12.csv,CURVES_E,29,num,41543,0.0
USA_CSV0000000000035902__15.csv,NUMBER CLASS I CURVES,28,num,5476,0
CAN_CSV0000000000002294.csv,GEO,1,cate,448225,"Total, medium population centres"
USA_CSV0000000000033847__12.csv,SHOULDER_WIDTH_L,14,num,7579,0
USA_CSV0000000000035902__18.csv,VOLUME/SERVICE FLOW RATIO,35,num,9242,0.59
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,57153,perennial
USA_CSV0000000000035902__15.csv,GENERAL CLIMATE ZONE,20,num,32788,1
USA_CSV0000000000035902__15.csv,GENERAL CLIMATE ZONE,20,num,30924,3
USA_CSV0000000000035902__16.csv,NUMBER CLASS K CURVES,13,num,27451,0
USA_CSV0000000000037101__16.csv,CURVES_C,20,num,9467,0.0
CAN_CSV0000000000001724__11.csv,"Lower Middle Purchases, materials and sub-contracts
2e quart Achats, matériaux et sous-traitances",10,num,31122,1.1
CAN_CSV0000000000001435.csv,CROPPED,9,cate,41212,high
CAN_CSV0000000000005927.csv,GEO,1,cate,16195,Manitoba
CAN_CSV0000000000001724__11.csv,"Advertising and promotion
Publicité et promotion",22,num,23343,99999.9
USA_CSV0000000000035902__16.csv,NUMBER CLASS E CURVES,11,num,17342,0
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,245288,7 years
CAN_CSV0000000000015700.csv,"ï»¿""REF_DATE""",0,num,1123,1997
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,266198,2018
USA_CSV0000000000033847__3.csv,SAMPLING_TECH,9,num,28272,0
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,370831,2018
CAN_CSV0000000000014052.csv,Work status,3,cate,16624,Full-time educators
CAN_CSV0000000000002294.csv,STATUS,13,cate,83096,A
CAN_CSV0000000000012679.csv,STATUS,13,cate,6558,E
CAN_CSV0000000000004711.csv,DECIMALS,13,num,9665,0
CAN_CSV0000000000005927.csv,GEO,1,cate,11670,Nunavut
CAN_CSV0000000000001724__11.csv,"Lower Middle Repairs and maintenance
2e quart Réparations et entretien",28,num,16272,0.0
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,5040,Total - Age of child
USA_CSV0000000000035902__15.csv,FEDERAL-AID SYSTEM,3,num,31699,3
USA_CSV0000000000035902__15.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,15261,1
USA_CSV0000000000033847__4.csv,VERT_ALIGN,4,num,33124,0
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,20564,Satisfied with dwelling
CAN_CSV0000000000000691.csv,Sex,3,cate,9239,Females
CAN_CSV0000000000001724__11.csv,"Top Quartile Advertising and promotion
Quart supérieur Publicité et promotion",1,num,2712,99999.9
CAN_CSV0000000000002294.csv,DECIMALS,14,num,439580,0
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,261376,2018
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,15370,0
USA_CSV0000000000033847__3.csv,BEGIN_LRS,25,num,16895,11.684
USA_CSV0000000000035902__16.csv,TURNING LANES-LEFT,26,num,22167,0
CAN_CSV0000000000001724__11.csv,"Quality Indicator
Indicateurs de qualité.13",20,cate,606,E
CAN_CSV0000000000005892.csv,SCALAR_ID,7,num,6275,3
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,393617,Satisfied with dwelling
CAN_CSV0000000000000893.csv,SCALAR_ID,10,num,129154,0
USA_CSV0000000000035902__15.csv,TURNING LANES-LEFT,26,num,52146,4
USA_CSV0000000000035902__15.csv,NUMBER CLASS B GRADES,38,num,22019,4
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,79697,0
CAN_CSV0000000000000893.csv,GEO,1,cate,100499,Canada
USA_CSV0000000000033847__3.csv,SURV_A,23,num,36394,0
CAN_CSV0000000000000691.csv,GEO,1,cate,454941,Yukon
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,68061,Total enterprises
USA_CSV0000000000033847__3.csv,AT_GRADE_SIGNS,13,num,3375,0
CAN_CSV0000000000001301.csv,Gender (3),3,cate,290826,Total - Gender
CAN_CSV0000000000008164.csv,DOMAINE_FR,4,cate,7872,VÃªtements de protection
CAN_CSV0000000000000691.csv,DECIMALS,12,num,243252,0
USA_CSV0000000000033847__3.csv,NHS,6,num,19934,0
CAN_CSV0000000000014005.csv,UOM,4,cate,2364,Number
USA_CSV0000000000033847__14.csv,YEAR_RECORD,18,num,5424,2004
USA_CSV0000000000035902__18.csv,PEAK CAPACITY,32,num,13258,850
CAN_CSV0000000000013397.csv,SCALAR_ID,9,num,19573,0
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,88041,annual
CAN_CSV0000000000000691.csv,GEO,1,cate,222949,Nunavut
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,282784,2018
CAN_CSV0000000000000691.csv,DECIMALS,12,num,264673,0
USA_CSV0000000000033847__12.csv,GRADES_A,21,num,53367,5.274
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,36618,Row house
USA_CSV0000000000033847__12.csv,TURN_LANES_R,6,num,31426,4
CAN_CSV0000000000002294.csv,Statistics,5,cate,45797,Percentage of persons
CAN_CSV0000000000006650.csv,UOM_ID,6,num,13997,81
USA_CSV0000000000033847__4.csv,NHS,6,num,14161,0
CAN_CSV0000000000001301.csv,Gender (3),3,cate,269799,Men+
CAN_CSV0000000000004711.csv,"ï»¿""REF_DATE""",0,num,4219,2011
CAN_CSV0000000000005927.csv,UOM,5,cate,26318,Dollars
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Delivery, shipping and warehouse expense
Quart inférieur Livraison, expédition et entreposage",27,num,40385,99999.9
USA_CSV0000000000033847__4.csv,SPECIAL_SYSTEMS,26,num,25031,0
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,20472,Total enterprises
USA_CSV0000000000035902__15.csv,COUNTY,24,num,37255,5
USA_CSV0000000000033847__3.csv,AT_GRADE_SIGNS,13,num,13724,0
USA_CSV0000000000033847__3.csv,URBAN_CODE,0,num,35375,0
CAN_CSV0000000000002294.csv,Statistics,5,cate,428538,"Low 95% confidence interval, percentage of households"
USA_CSV0000000000035902__15.csv,LENGTH CLASS A CURVES,39,num,39856,2.91
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,149758,0
USA_CSV0000000000037101__16.csv,YEAR_SURF_IMPROV,22,num,16670,0
USA_CSV0000000000037101__16.csv,SURV_I,3,num,12984,0
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,32211,2021
CAN_CSV0000000000001724__11.csv,"Lower Middle Total expenses
2e quart Dépenses totales",7,num,21267,99999.9
USA_CSV0000000000035902__16.csv,NUMBER CLASS K CURVES,13,num,40353,0
USA_CSV0000000000033847__17.csv,OWNERSHIP,16,num,8554,5
USA_CSV0000000000035902__16.csv,LENGTH CLASS G CURVES,30,num,47044,0.0
CAN_CSV0000000000001301.csv,Gender (3),3,cate,69557,Total - Gender
CAN_CSV0000000000002294.csv,UOM_ID,7,num,221570,239
USA_CSV0000000000037101__16.csv,ROUTE_SIGNING,10,num,52731,1
USA_CSV0000000000035902__18.csv,LENGTH CLASS A CURVES,39,num,30096,0.0
USA_CSV0000000000033847__3.csv,YEAR_RECORD,14,num,710,2004
CAN_CSV0000000000002294.csv,UOM_ID,7,num,2377,239
CAN_CSV0000000000000691.csv,GEO,1,cate,226002,Manitoba
CAN_CSV0000000000006809.csv,STATUS,13,cate,1317,x
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,99870,Neither satisfied nor dissatisfied with dwelling
CAN_CSV0000000000001435.csv,PROVINCE,1,cate,31594,SK
CAN_CSV0000000000000893.csv,DECIMALS,15,num,48638,1
USA_CSV0000000000035902__18.csv,NUMBER CLASS K CURVES,13,num,30634,0
USA_CSV0000000000035902__15.csv,PEAK CAPACITY,32,num,45049,2555
CAN_CSV0000000000006650.csv,Estimates,4,cate,34980,Revenue
USA_CSV0000000000033847__3.csv,SAMPLING_TECH,9,num,34163,0
CAN_CSV0000000000013397.csv,UOM_ID,7,num,4531,377
USA_CSV0000000000033847__14.csv,PEAK_PARKING,24,num,50890,3
USA_CSV0000000000035902__15.csv,TYPE OF SUBGRADE,27,num,17735,2
CAN_CSV0000000000000893.csv,VALUE,13,num,36020,0.0
USA_CSV0000000000033847__17.csv,PEAK_PARKING,24,num,30835,2
CAN_CSV0000000000000624.csv,Characteristics,7,cate,43856,"High 95% confidence interval, number of persons"
CAN_CSV0000000000013732.csv,DECIMALS,12,num,1522,0
USA_CSV0000000000037101__16.csv,CURVES_A,9,num,52125,0.42
CAN_CSV0000000000000893.csv,SCALAR_ID,10,num,135961,0
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,341222,0
CAN_CSV0000000000002294.csv,UOM_ID,7,num,403837,239
CAN_CSV0000000000014052.csv,SCALAR_ID,9,num,14312,0
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,9215,0
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Insurance
Quart inférieur Assurances",17,num,1994,99999.9
CAN_CSV0000000000001724__11.csv,"Top Quartile Interest and bank charges
Quart supérieur Intérêts et frais bancaires",33,num,35838,0.1
CAN_CSV0000000000002294.csv,STATUS,13,cate,352476,E
USA_CSV0000000000033847__14.csv,SHOULDER_WIDTH_L,14,num,20265,11
CAN_CSV0000000000013397.csv,SCALAR_ID,9,num,21281,0
CAN_CSV0000000000000691.csv,DECIMALS,12,num,11364,0
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,335342,0
USA_CSV0000000000033847__17.csv,SHOULDER_WIDTH_R,11,num,28024,2
CAN_CSV0000000000002294.csv,UOM_ID,7,num,362312,223
CAN_CSV0000000000001724__11.csv,"% of Businesses Reporting
% des entreprises déclarantes.8",35,num,30375,30.0
CAN_CSV0000000000000691.csv,UOM_ID,6,num,182175,249
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,194367,6 years
CAN_CSV0000000000000624.csv,DECIMALS,16,num,12353,1
USA_CSV0000000000033847__4.csv,IS_DONUT,7,num,2702,0
CAN_CSV0000000000012522.csv,Economic use groups,3,cate,3306,Consumer durable goods industries
USA_CSV0000000000035902__18.csv,LENGTH CLASS H CURVES,23,num,29472,0.0
CAN_CSV0000000000002294.csv,Statistics,5,cate,46849,Percentage of households
USA_CSV0000000000033847__14.csv,RURAL_URBAN,4,num,35669,2
USA_CSV0000000000035902__18.csv,VERTICAL ALIGNMENT ADEQUACY,18,num,4568,0
CAN_CSV0000000000005336.csv,DECIMALS,12,num,1645,0
CAN_CSV0000000000002294.csv,GEO,1,cate,109876,"Medium population centres, Ontario"
CAN_CSV0000000000008164.csv,DOMAINE_FR,4,cate,16928,SÃ©curitÃ©
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,338503,Total income benefits
CAN_CSV0000000000002294.csv,GEO,1,cate,152288,"Medium population centres, Saskatchewan"
USA_CSV0000000000035902__15.csv,NUMBER CLASS H CURVES,25,num,1021,0
CAN_CSV0000000000022085.csv,DataGroup2,4,cate,19296,Female
USA_CSV0000000000035902__16.csv,TYPE OF IMPROVEMENT,14,num,33841,0
USA_CSV0000000000035902__18.csv,NUMBER CLASS K CURVES,13,num,6961,0
USA_CSV0000000000033847__3.csv,GRADES_F,17,num,88,0.0
USA_CSV0000000000033847__3.csv,VERT_ALIGN,4,num,389,1
USA_CSV0000000000033847__4.csv,ROUTE_SIGNING,20,num,17314,0
USA_CSV0000000000033847__3.csv,TURN_LANES_L,16,num,44083,3
USA_CSV0000000000033847__17.csv,UNBUILT_FACILITY,19,num,31881,0
CAN_CSV0000000000013953.csv,UOM,5,cate,6859,Percent
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,353958,Apartment in a building that has fewer than five storeys
CAN_CSV0000000000004711.csv,SCALAR_ID,9,num,26431,6
USA_CSV0000000000035902__18.csv,GENERAL CLIMATE ZONE,20,num,25921,3
CAN_CSV0000000000002294.csv,Statistics,5,cate,257674,"Low 95% confidence interval, percentage of households"
USA_CSV0000000000037101__16.csv,STD_VOLUME_GROUP,13,num,52358,2
USA_CSV0000000000033847__17.csv,UNBUILT_FACILITY,19,num,27435,1
USA_CSV0000000000033847__12.csv,OWNERSHIP,16,num,11861,1
USA_CSV0000000000035902__16.csv,STATE,31,num,30148,42
CAN_CSV0000000000000893.csv,DECIMALS,15,num,152489,1
CAN_CSV0000000000014052.csv,Sex,5,cate,19889,Male
CAN_CSV0000000000005013.csv,DECIMALS,14,num,14560,1
UK_CSV0000000000003896__3.csv,Varicose Vein Post-Op Q Left Back Count,10,num,1248,0
USA_CSV0000000000033847__3.csv,NHS,6,num,25531,0
USA_CSV0000000000033847__4.csv,IS_DONUT,7,num,8354,0
USA_CSV0000000000033847__12.csv,UNBUILT_FACILITY,19,num,59258,1
USA_CSV0000000000037101__16.csv,DONUT_VOLUME_GROUP,7,num,15158,1
CAN_CSV0000000000000691.csv,Sex,3,cate,200239,Females
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,342756,Owner
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,47709,2018
CAN_CSV0000000000000691.csv,GEO,1,cate,426654,Quebec
USA_CSV0000000000037101__16.csv,SHOULDER_WIDTH_R,19,num,40923,2
USA_CSV0000000000033847__3.csv,PERC_SIGHT,11,num,11170,1
CAN_CSV0000000000000691.csv,DECIMALS,12,num,7993,0
USA_CSV0000000000033847__14.csv,SHOULDER_WIDTH_L,14,num,6739,0
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,21035,other
USA_CSV0000000000033847__4.csv,SURV_A,23,num,22459,0
USA_CSV0000000000033847__12.csv,AT_GRADE_SIGNS,9,num,43219,0
USA_CSV0000000000035902__18.csv,GENERATED FUNCTIONAL SYSTEM CODE,5,num,27446,4
USA_CSV0000000000035902__16.csv,VERTICAL ALIGNMENT ADEQUACY,18,num,10318,0
USA_CSV0000000000037101__16.csv,FUT_AADT_YEAR,4,num,27383,2027
CAN_CSV0000000000000691.csv,Age group,4,cate,88086,All ages
USA_CSV0000000000035902__18.csv,LENGTH CLASS L CURVES,7,num,5935,0.0
USA_CSV0000000000035902__16.csv,LENGTH CLASS A CURVES,39,num,46331,0.0
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,228227,Renter in social and affordable housing
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,248294,Dissatisfied with dwelling
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Delivery, shipping and warehouse expense
Quart inférieur Livraison, expédition et entreposage",27,num,596,1.9
USA_CSV0000000000035902__15.csv,MEDIAN TYPE,9,num,35200,4
USA_CSV0000000000033847__3.csv,PEAK_CAPACITY,8,num,5649,2033
CAN_CSV0000000000000691.csv,DECIMALS,12,num,319006,0
CAN_CSV0000000000001435.csv,LANDFORM,11,cate,57188,Hummocky (h) and Knoll and Kettle (k) - B or 4
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNAL,2,num,18403,0
CAN_CSV0000000000002294.csv,UOM,6,cate,421896,Number
USA_CSV0000000000033847__17.csv,TYPE_FACILITY,5,num,21381,2
USA_CSV0000000000035902__18.csv,NUMBER CLASS B GRADES,38,num,19576,0
CAN_CSV0000000000000691.csv,Age group,4,cate,272714,All ages
USA_CSV0000000000035902__16.csv,NUMBER CLASS D GRADES,33,num,10146,0
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Operating Expenses (indirect)
Quart inférieurs Dépenses d'exploitation (frais indirects)",31,num,10322,99999.9
CAN_CSV0000000000005013.csv,SCALAR_ID,10,num,2560,0
USA_CSV0000000000033847__12.csv,TYPE_FACILITY,5,num,21492,2
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,353216,0
CAN_CSV0000000000000691.csv,GEO,1,cate,127375,Newfoundland and Labrador
USA_CSV0000000000037101__16.csv,VSF,15,num,53291,0.86
CAN_CSV0000000000001724__11.csv,"Purchases, materials and sub-contracts
Achats, matériaux et sous-traitances",39,num,7559,8.7
CAN_CSV0000000000000691.csv,Sex,3,cate,168250,Females
USA_CSV0000000000037101__16.csv,K_FACTOR,21,num,53767,11
USA_CSV0000000000033847__14.csv,YEAR_RECORD,18,num,24725,2004
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,203666,Adoption benefits
USA_CSV0000000000035902__15.csv,GENERAL CLIMATE ZONE,20,num,40590,1
CAN_CSV0000000000002294.csv,DECIMALS,14,num,17729,1
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,73772,Very dissatisfied with dwelling
CAN_CSV0000000000001435.csv,LF_SLOPE,13,cate,2210,B
USA_CSV0000000000037101__16.csv,BEGIN_LRS,12,num,6136,9.747
CAN_CSV0000000000022085.csv,2006 - %,6,num,32077,6.4
CAN_CSV0000000000000691.csv,Age group,4,cate,218443,55 and over
USA_CSV0000000000035902__18.csv,COUNTY,24,num,25538,163
CAN_CSV0000000000002294.csv,UOM,6,cate,456613,Percent
USA_CSV0000000000033847__14.csv,TURN_LANES_R,6,num,37958,4
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,57216,0
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Insurance
Quart inférieur Assurances",17,num,14501,0.5
CAN_CSV0000000000005013.csv,GEO,1,cate,29161,"Abbotsford-Mission, British Columbia"
CAN_CSV0000000000000691.csv,GEO,1,cate,98869,Nova Scotia
USA_CSV0000000000035902__18.csv,LENGTH CLASS E CURVES,0,num,13979,0.0
USA_CSV0000000000033847__17.csv,LANE_WIDTH,23,num,8576,12
USA_CSV0000000000033847__4.csv,DONUT_EXP_FACTOR,5,num,20222,0.0
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,173260,"Total, tenure"
USA_CSV0000000000035902__16.csv,NUMBER CLASS H CURVES,25,num,30183,0
USA_CSV0000000000033847__17.csv,GRADES_B,28,num,36124,0.0
USA_CSV0000000000035902__16.csv,MEASURED PAVEMENT ROUGHNESS,12,num,50800,0
USA_CSV0000000000033847__3.csv,NHS,6,num,42758,0
USA_CSV0000000000033847__4.csv,DONUT_EXP_FACTOR,5,num,35176,0.0
USA_CSV0000000000033847__4.csv,NHS,6,num,31010,0
USA_CSV0000000000033847__4.csv,IS_DONUT,7,num,39952,0
USA_CSV0000000000033847__14.csv,TYPE_FACILITY,5,num,48528,2
USA_CSV0000000000035902__16.csv,VOLUME/SERVICE FLOW RATIO,35,num,31260,0.22
USA_CSV0000000000033847__14.csv,GRADES_E,10,num,47109,0.0
CAN_CSV0000000000000691.csv,GEO,1,cate,58515,Manitoba
CAN_CSV0000000000006650.csv,Sector,3,cate,11998,Industrial
CAN_CSV0000000000000691.csv,DECIMALS,12,num,369488,0
USA_CSV0000000000035902__16.csv,GENERATED FUNCTIONAL SYSTEM CODE,5,num,50456,5
USA_CSV0000000000035902__16.csv,SECTION/GROUPED LENGTH,36,num,15582,0.31
USA_CSV0000000000035902__16.csv,PEAK CAPACITY,32,num,36137,1588
USA_CSV0000000000035902__18.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,4067,0
CAN_CSV0000000000002294.csv,STATUS,13,cate,127826,x
USA_CSV0000000000033847__17.csv,SHOULDER_WIDTH_R,11,num,31479,2
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,86797,2018
CAN_CSV0000000000000893.csv,UOM_ID,8,num,85387,239
CAN_CSV0000000000001724__11.csv,"% of Businesses Reporting
% des entreprises déclarantes.4",15,num,41061,100.0
CAN_CSV0000000000002294.csv,GEO,1,cate,258088,"Halifax, Nova Scotia"
CAN_CSV0000000000002294.csv,UOM_ID,7,num,235004,223
USA_CSV0000000000033847__12.csv,UNBUILT_FACILITY,19,num,29220,1
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,153289,Regular benefits
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,301351,0
CAN_CSV0000000000004711.csv,DECIMALS,13,num,20884,0
CAN_CSV0000000000002294.csv,Statistics,5,cate,421292,Number of persons
CAN_CSV0000000000000691.csv,UOM_ID,6,num,49079,249
CAN_CSV0000000000000624.csv,Sexual orientation,3,cate,24123,Bisexual
USA_CSV0000000000033847__14.csv,CURVES_E,29,num,1016,0.0
USA_CSV0000000000033847__3.csv,PEAK_CAPACITY,8,num,27317,1430
CAN_CSV0000000000000691.csv,DECIMALS,12,num,139164,0
USA_CSV0000000000035902__16.csv,SECTION/GROUPED LENGTH,36,num,45577,0.9
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Insurance
Quart inférieur Assurances",17,num,11756,99999.9
CAN_CSV0000000000005013.csv,Characteristics,6,cate,18285,Age-standardized rate
USA_CSV0000000000033847__14.csv,YEAR_RECORD,18,num,43343,2004
USA_CSV0000000000037101__16.csv,TYPE_TERRAIN,17,num,53805,1
CAN_CSV0000000000002294.csv,Statistics,5,cate,8389,Percentage of persons
USA_CSV0000000000033847__14.csv,SURV_D,27,num,40534,0
UK_CSV0000000000007396__13.csv,Pre-Op Q EQ5D Index,9,num,348,-0.016
CAN_CSV0000000000000691.csv,UOM_ID,6,num,22760,249
CAN_CSV0000000000000691.csv,UOM_ID,6,num,412454,249
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,165216,"Boiler, tank and shipping container manufacturing [3324]"
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,280092,Very satisfied with neighbourhood
USA_CSV0000000000033847__12.csv,HOV,8,num,58374,0
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,68307,Closed an existing facility or contracted capacity
USA_CSV0000000000033847__14.csv,PEAK_PARKING,24,num,46533,3
USA_CSV0000000000033847__3.csv,STD_EXP_FACTOR,3,num,26047,3.807
USA_CSV0000000000033847__12.csv,TOLL,3,num,6837,0
SG_CSV0000000000000925__0.csv,ban_occupation_status2,6,cate,457,Yes
CAN_CSV0000000000001435.csv,TEXCAT,14,cate,98198,medium
CAN_CSV0000000000000691.csv,UOM_ID,6,num,149724,249
CAN_CSV0000000000000691.csv,GEO,1,cate,155647,Newfoundland and Labrador
CAN_CSV0000000000001724__11.csv,"Top Quartile Rent
Quart supérieur Location",26,num,8748,0.9
CAN_CSV0000000000000624.csv,SCALAR_ID,11,num,42437,0
USA_CSV0000000000033847__12.csv,GRADES_E,10,num,19116,0.0
CAN_CSV0000000000015700.csv,UOM_ID,5,num,2479,81
USA_CSV0000000000033847__12.csv,PEAK_PARKING,24,num,18125,3
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,124452,Renter in social and affordable housing
CAN_CSV0000000000002294.csv,GEO,1,cate,245196,"Rural areas, Nunavut"
USA_CSV0000000000033847__12.csv,GRADES_A,21,num,9830,0.403
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,127742,Other single-attached house
USA_CSV0000000000035902__18.csv,NUMBER CLASS I CURVES,28,num,30133,0
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,71117,Renter
CAN_CSV0000000000002294.csv,UOM_ID,7,num,372335,239
USA_CSV0000000000035902__18.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,9771,3
USA_CSV0000000000033847__4.csv,GRADES_B,18,num,1170,0.0
USA_CSV0000000000033847__12.csv,K_FACTOR,13,num,56648,10
USA_CSV0000000000033847__4.csv,CURVES_A,24,num,7278,0.595
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,386840,Renter
USA_CSV0000000000035902__16.csv,RIGHT OF WAY WIDTH,2,num,1484,30
USA_CSV0000000000033847__12.csv,CURVES_E,29,num,51308,0.0
USA_CSV0000000000037101__16.csv,FUT_AADT_YEAR,4,num,52301,2025
CAN_CSV0000000000000691.csv,Age group,4,cate,331487,All ages
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,410264,Very satisfied with neighbourhood
CAN_CSV0000000000000691.csv,DECIMALS,12,num,150968,0
USA_CSV0000000000037101__16.csv,COUNTY_CODE,5,num,17962,215
CAN_CSV0000000000002294.csv,GEO,1,cate,124181,Manitoba
CAN_CSV0000000000000893.csv,VALUE,13,num,52331,0.0
CAN_CSV0000000000013008.csv,Seasonal adjustment,3,cate,3531,Seasonally adjusted at annual rate
CAN_CSV0000000000001724__11.csv,"Advertising and promotion
Publicité et promotion",22,num,36802,99999.9
USA_CSV0000000000035902__16.csv,LENGTH CLASS H CURVES,23,num,24512,0.0
USA_CSV0000000000033847__17.csv,RURAL_URBAN,4,num,23361,4
USA_CSV0000000000033847__12.csv,TURN_LANES_R,6,num,24864,0
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,15232,0
CAN_CSV0000000000001724__11.csv,"% of Businesses Reporting
% des entreprises déclarantes.14",38,num,31669,93.3
CAN_CSV0000000000000893.csv,Business activities,5,cate,103408,Financial management
CAN_CSV0000000000001724__11.csv,"Advertising and promotion
Publicité et promotion",22,num,14083,4.0
CAN_CSV0000000000002294.csv,Statistics,5,cate,85232,Number of households
CAN_CSV0000000000000691.csv,Age group,4,cate,248401,Under 25 years
USA_CSV0000000000033847__12.csv,COUNTY_CODE,22,num,44907,55
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,49534,2018
USA_CSV0000000000037101__16.csv,GF_SYSTEM,6,num,8597,1
CAN_CSV0000000000005013.csv,Indicators,4,cate,27594,Potential years of life lost
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,429546,Single-detached house
USA_CSV0000000000033847__12.csv,UNBUILT_FACILITY,19,num,25003,1
CAN_CSV0000000000004711.csv,Categories of commercial services,5,cate,33182,Audio-visual and related services
CAN_CSV0000000000005892.csv,UOM_ID,5,num,18152,81
USA_CSV0000000000033847__12.csv,GRADES_E,10,num,59954,0.0
CAN_CSV0000000000002294.csv,STATUS,13,cate,163985,x
USA_CSV0000000000035902__16.csv,RIGHT OF WAY WIDTH,2,num,17875,60
USA_CSV0000000000033847__14.csv,PEAK_PARKING,24,num,25444,2
CAN_CSV0000000000000893.csv,Business activities,5,cate,14026,Production of goods
CAN_CSV0000000000000691.csv,Age group,4,cate,440467,25 to 54 years
CAN_CSV0000000000000691.csv,Age group,4,cate,164087,Under 25 years
